BEGIN_DATA,,,,
year,month,day,hour,demand
2016,8,21,20,272420
2016,8,21,21,277583
2016,8,21,22,281534
2016,8,21,23,284792
2016,8,21,24,284625
2016,8,22,1,280786
2016,8,22,2,276854
2016,8,22,3,270489
2016,8,22,4,257122
2016,8,22,5,240365
2016,8,22,6,225277
2016,8,22,7,212484
2016,8,22,8,202874
2016,8,22,9,196291
2016,8,22,10,193611
2016,8,22,11,196549
2016,8,22,12,205757
2016,8,22,13,216674
2016,8,22,14,226494
2016,8,22,15,238418
2016,8,22,16,251805
2016,8,22,17,264020
2016,8,22,18,274530
2016,8,22,19,284390
2016,8,22,20,292856
2016,8,22,21,299577
2016,8,22,22,303989
2016,8,22,23,306062
2016,8,22,24,303268
2016,8,23,1,296042
2016,8,23,2,289995
2016,8,23,3,281482
2016,8,23,4,265119
2016,8,23,5,246810
2016,8,23,6,230368
2016,8,23,7,216624
2016,8,23,8,205716
2016,8,23,9,198771
2016,8,23,10,195586
2016,8,23,11,198780
2016,8,23,12,208597
2016,8,23,13,218887
2016,8,23,14,227513
2016,8,23,15,238832
2016,8,23,16,252874
2016,8,23,17,266754
2016,8,23,18,279150
2016,8,23,19,290292
2016,8,23,20,300124
2016,8,23,21,307037
2016,8,23,22,311981
2016,8,23,23,314374
2016,8,23,24,311501
2016,8,24,1,304501
2016,8,24,2,299648
2016,8,24,3,291236
2016,8,24,4,274566
2016,8,24,5,255613
2016,8,24,6,238768
2016,8,24,7,224168
2016,8,24,8,213173
2016,8,24,9,205534
2016,8,24,10,202084
2016,8,24,11,205069
2016,8,24,12,214580
2016,8,24,13,224181
2016,8,24,14,232944
2016,8,24,15,244309
2016,8,24,16,258359
2016,8,24,17,272529
2016,8,24,18,284958
2016,8,24,19,296904
2016,8,24,20,307322
2016,8,24,21,314788
2016,8,24,22,320146
2016,8,24,23,322642
2016,8,24,24,319858
2016,8,25,1,313473
2016,8,25,2,308007
2016,8,25,3,298708
2016,8,25,4,282052
2016,8,25,5,262714
2016,8,25,6,245032
2016,8,25,7,230807
2016,8,25,8,219175
2016,8,25,9,211003
2016,8,25,10,207820
2016,8,25,11,210139
2016,8,25,12,219739
2016,8,25,13,230537
2016,8,25,14,240088
2016,8,25,15,252546
2016,8,25,16,267884
2016,8,25,17,282938
2016,8,25,18,297470
2016,8,25,19,310324
2016,8,25,20,320058
2016,8,25,21,326406
2016,8,25,22,330025
2016,8,25,23,330403
2016,8,25,24,325992
2016,8,26,1,318664
2016,8,26,2,312793
2016,8,26,3,303164
2016,8,26,4,286319
2016,8,26,5,266804
2016,8,26,6,248899
2016,8,26,7,234083
2016,8,26,8,222472
2016,8,26,9,214321
2016,8,26,10,210531
2016,8,26,11,212860
2016,8,26,12,222472
2016,8,26,13,233130
2016,8,26,14,243878
2016,8,26,15,257307
2016,8,26,16,272773
2016,8,26,17,289277
2016,8,26,18,302072
2016,8,26,19,312881
2016,8,26,20,321090
2016,8,26,21,325900
2016,8,26,22,327916
2016,8,26,23,326955
2016,8,26,24,320083
2016,8,27,1,308796
2016,8,27,2,300619
2016,8,27,3,290155
2016,8,27,4,274856
2016,8,27,5,258550
2016,8,27,6,242377
2016,8,27,7,227725
2016,8,27,8,215890
2016,8,27,9,207461
2016,8,27,10,202513
2016,8,27,11,200670
2016,8,27,12,201850
2016,8,27,13,205637
2016,8,27,14,215877
2016,8,27,15,230825
2016,8,27,16,247197
2016,8,27,17,262938
2016,8,27,18,277209
2016,8,27,19,288288
2016,8,27,20,295823
2016,8,27,21,300570
2016,8,27,22,303595
2016,8,27,23,302300
2016,8,27,24,299594
2016,8,28,1,291417
2016,8,28,2,285106
2016,8,28,3,276821
2016,8,28,4,263996
2016,8,28,5,249216
2016,8,28,6,234544
2016,8,28,7,221286
2016,8,28,8,210897
2016,8,28,9,203328
2016,8,28,10,197863
2016,8,28,11,195310
2016,8,28,12,195230
2016,8,28,13,197223
2016,8,28,14,206889
2016,8,28,15,222582
2016,8,28,16,239355
2016,8,28,17,255968
2016,8,28,18,272206
2016,8,28,19,285477
2016,8,28,20,295795
2016,8,28,21,302566
2016,8,28,22,307710
2016,8,28,23,309676
2016,8,28,24,306758
2016,8,29,1,300504
2016,8,29,2,295819
2016,8,29,3,287025
2016,8,29,4,271190
2016,8,29,5,253498
2016,8,29,6,236869
2016,8,29,7,223508
2016,8,29,8,213322
2016,8,29,9,206172
2016,8,29,10,203705
2016,8,29,11,207186
2016,8,29,12,218539
2016,8,29,13,229086
2016,8,29,14,239138
2016,8,29,15,252958
2016,8,29,16,268979
2016,8,29,17,284879
2016,8,29,18,299992
2016,8,29,19,312690
2016,8,29,20,321831
2016,8,29,21,327196
2016,8,29,22,329886
2016,8,29,23,330654
2016,8,29,24,327031
2016,8,30,1,319321
2016,8,30,2,313812
2016,8,30,3,302559
2016,8,30,4,283524
2016,8,30,5,262631
2016,8,30,6,244201
2016,8,30,7,228851
2016,8,30,8,216892
2016,8,30,9,209067
2016,8,30,10,205181
2016,8,30,11,208294
2016,8,30,12,218897
2016,8,30,13,228303
2016,8,30,14,237260
2016,8,30,15,249242
2016,8,30,16,264214
2016,8,30,17,279281
2016,8,30,18,292816
2016,8,30,19,305464
2016,8,30,20,314882
2016,8,30,21,321627
2016,8,30,22,326013
2016,8,30,23,327519
2016,8,30,24,323290
2016,8,31,1,315842
2016,8,31,2,310320
2016,8,31,3,299737
2016,8,31,4,281364
2016,8,31,5,261407
2016,8,31,6,243748
2016,8,31,7,229985
2016,8,31,8,218582
2016,8,31,9,210721
2016,8,31,10,207294
2016,8,31,11,210341
2016,8,31,12,220657
2016,8,31,13,231185
2016,8,31,14,239893
2016,8,31,15,250797
2016,8,31,16,265102
2016,8,31,17,279067
2016,8,31,18,292354
2016,8,31,19,304279
2016,8,31,20,312859
2016,8,31,21,318592
2016,8,31,22,322083
2016,8,31,23,322237
2016,8,31,24,318734
2016,9,1,1,311015
2016,9,1,2,305730
2016,9,1,3,295697
2016,9,1,4,278380
2016,9,1,5,258929
2016,9,1,6,241639
2016,9,1,7,226759
2016,9,1,8,215737
2016,9,1,9,207921
2016,9,1,10,204551
2016,9,1,11,207127
2016,9,1,12,217629
2016,9,1,13,227261
2016,9,1,14,234680
2016,9,1,15,245164
2016,9,1,16,257514
2016,9,1,17,269590
2016,9,1,18,279751
2016,9,1,19,288647
2016,9,1,20,294546
2016,9,1,21,298056
2016,9,1,22,299845
2016,9,1,23,299927
2016,9,1,24,295632
2016,9,2,1,289771
2016,9,2,2,285475
2016,9,2,3,277731
2016,9,2,4,262150
2016,9,2,5,245038
2016,9,2,6,229299
2016,9,2,7,216443
2016,9,2,8,205882
2016,9,2,9,198612
2016,9,2,10,195491
2016,9,2,11,197711
2016,9,2,12,205740
2016,9,2,13,214837
2016,9,2,14,221923
2016,9,2,15,231068
2016,9,2,16,241338
2016,9,2,17,250562
2016,9,2,18,258424
2016,9,2,19,266047
2016,9,2,20,272166
2016,9,2,21,276146
2016,9,2,22,278885
2016,9,2,23,279489
2016,9,2,24,274884
2016,9,3,1,268064
2016,9,3,2,262686
2016,9,3,3,255027
2016,9,3,4,242428
2016,9,3,5,227811
2016,9,3,6,214308
2016,9,3,7,202862
2016,9,3,8,193399
2016,9,3,9,186354
2016,9,3,10,181832
2016,9,3,11,180065
2016,9,3,12,181325
2016,9,3,13,182827
2016,9,3,14,189179
2016,9,3,15,199582
2016,9,3,16,211550
2016,9,3,17,222717
2016,9,3,18,233084
2016,9,3,19,241511
2016,9,3,20,248411
2016,9,3,21,254093
2016,9,3,22,258595
2016,9,3,23,260194
2016,9,3,24,258237
2016,9,4,1,253262
2016,9,4,2,248432
2016,9,4,3,241428
2016,9,4,4,230227
2016,9,4,5,217548
2016,9,4,6,205523
2016,9,4,7,194728
2016,9,4,8,186162
2016,9,4,9,179936
2016,9,4,10,176087
2016,9,4,11,174252
2016,9,4,12,173914
2016,9,4,13,175290
2016,9,4,14,181456
2016,9,4,15,192910
2016,9,4,16,205874
2016,9,4,17,218609
2016,9,4,18,231054
2016,9,4,19,241682
2016,9,4,20,249965
2016,9,4,21,256436
2016,9,4,22,261168
2016,9,4,23,263314
2016,9,4,24,261018
2016,9,5,1,254642
2016,9,5,2,249986
2016,9,5,3,242874
2016,9,5,4,231488
2016,9,5,5,218651
2016,9,5,6,206287
2016,9,5,7,195048
2016,9,5,8,186781
2016,9,5,9,180902
2016,9,5,10,177536
2016,9,5,11,176684
2016,9,5,12,178395
2016,9,5,13,179841
2016,9,5,14,185924
2016,9,5,15,198825
2016,9,5,16,214921
2016,9,5,17,230929
2016,9,5,18,245220
2016,9,5,19,257067
2016,9,5,20,266562
2016,9,5,21,273931
2016,9,5,22,279848
2016,9,5,23,283797
2016,9,5,24,283566
2016,9,6,1,279553
2016,9,6,2,276932
2016,9,6,3,268464
2016,9,6,4,252828
2016,9,6,5,236025
2016,9,6,6,221043
2016,9,6,7,208319
2016,9,6,8,198952
2016,9,6,9,192861
2016,9,6,10,190971
2016,9,6,11,195294
2016,9,6,12,207365
2016,9,6,13,218667
2016,9,6,14,228627
2016,9,6,15,241590
2016,9,6,16,256747
2016,9,6,17,273465
2016,9,6,18,285393
2016,9,6,19,298213
2016,9,6,20,308308
2016,9,6,21,315572
2016,9,6,22,320362
2016,9,6,23,322140
2016,9,6,24,318848
2016,9,7,1,312200
2016,9,7,2,306794
2016,9,7,3,295537
2016,9,7,4,277803
2016,9,7,5,259241
2016,9,7,6,241689
2016,9,7,7,226891
2016,9,7,8,215455
2016,9,7,9,207698
2016,9,7,10,204582
2016,9,7,11,208382
2016,9,7,12,220116
2016,9,7,13,230312
2016,9,7,14,239597
2016,9,7,15,251438
2016,9,7,16,265905
2016,9,7,17,280674
2016,9,7,18,294687
2016,9,7,19,306601
2016,9,7,20,315994
2016,9,7,21,322640
2016,9,7,22,326859
2016,9,7,23,328188
2016,9,7,24,324365
2016,9,8,1,317673
2016,9,8,2,311908
2016,9,8,3,300457
2016,9,8,4,282557
2016,9,8,5,262920
2016,9,8,6,245310
2016,9,8,7,230680
2016,9,8,8,219393
2016,9,8,9,211744
2016,9,8,10,208545
2016,9,8,11,212353
2016,9,8,12,224397
2016,9,8,13,234879
2016,9,8,14,242464
2016,9,8,15,253408
2016,9,8,16,268076
2016,9,8,17,282366
2016,9,8,18,295736
2016,9,8,19,307588
2016,9,8,20,316872
2016,9,8,21,323404
2016,9,8,22,327581
2016,9,8,23,328871
2016,9,8,24,324755
2016,9,9,1,318275
2016,9,9,2,312799
2016,9,9,3,301059
2016,9,9,4,282681
2016,9,9,5,263724
2016,9,9,6,246041
2016,9,9,7,231126
2016,9,9,8,219259
2016,9,9,9,211362
2016,9,9,10,208106
2016,9,9,11,211757
2016,9,9,12,223160
2016,9,9,13,233808
2016,9,9,14,241636
2016,9,9,15,253417
2016,9,9,16,267563
2016,9,9,17,281719
2016,9,9,18,294383
2016,9,9,19,306015
2016,9,9,20,314832
2016,9,9,21,320692
2016,9,9,22,324263
2016,9,9,23,324031
2016,9,9,24,317754
2016,9,10,1,308553
2016,9,10,2,301299
2016,9,10,3,289873
2016,9,10,4,274496
2016,9,10,5,257912
2016,9,10,6,241499
2016,9,10,7,226465
2016,9,10,8,215145
2016,9,10,9,206606
2016,9,10,10,201272
2016,9,10,11,199593
2016,9,10,12,201058
2016,9,10,13,204370
2016,9,10,14,213107
2016,9,10,15,226413
2016,9,10,16,241383
2016,9,10,17,255957
2016,9,10,18,268217
2016,9,10,19,277518
2016,9,10,20,284156
2016,9,10,21,288495
2016,9,10,22,290883
2016,9,10,23,290666
2016,9,10,24,281688
2016,9,11,1,280781
2016,9,11,2,275640
2016,9,11,3,266906
2016,9,11,4,253501
2016,9,11,5,238859
2016,9,11,6,224237
2016,9,11,7,211394
2016,9,11,8,201345
2016,9,11,9,193516
2016,9,11,10,188280
2016,9,11,11,186001
2016,9,11,12,186446
2016,9,11,13,188082
2016,9,11,14,194916
2016,9,11,15,206577
2016,9,11,16,218711
2016,9,11,17,230198
2016,9,11,18,241758
2016,9,11,19,251673
2016,9,11,20,260145
2016,9,11,21,266420
2016,9,11,22,271332
2016,9,11,23,274165
2016,9,11,24,272224
2016,9,12,1,267656
2016,9,12,2,264149
2016,9,12,3,255059
2016,9,12,4,240635
2016,9,12,5,225101
2016,9,12,6,210487
2016,9,12,7,198053
2016,9,12,8,189023
2016,9,12,9,183220
2016,9,12,10,181694
2016,9,12,11,186009
2016,9,12,12,197756
2016,9,12,13,208679
2016,9,12,14,216116
2016,9,12,15,226490
2016,9,12,16,238325
2016,9,12,17,249983
2016,9,12,18,260808
2016,9,12,19,273068
2016,9,12,20,280121
2016,9,12,21,287775
2016,9,12,22,290352
2016,9,12,23,291509
2016,9,12,24,287029
2016,9,13,1,281287
2016,9,13,2,276772
2016,9,13,3,265831
2016,9,13,4,250018
2016,9,13,5,231960
2016,9,13,6,215673
2016,9,13,7,203107
2016,9,13,8,194245
2016,9,13,9,188228
2016,9,13,10,186766
2016,9,13,11,190830
2016,9,13,12,202719
2016,9,13,13,214072
2016,9,13,14,221647
2016,9,13,15,231725
2016,9,13,16,242676
2016,9,13,17,254066
2016,9,13,18,264771
2016,9,13,19,275026
2016,9,13,20,283176
2016,9,13,21,288988
2016,9,13,22,292540
2016,9,13,23,293343
2016,9,13,24,288346
2016,9,14,1,282342
2016,9,14,2,278892
2016,9,14,3,269267
2016,9,14,4,254744
2016,9,14,5,233371
2016,9,14,6,219462
2016,9,14,7,205943
2016,9,14,8,196582
2016,9,14,9,190897
2016,9,14,10,188992
2016,9,14,11,193210
2016,9,14,12,205580
2016,9,14,13,217160
2016,9,14,14,225934
2016,9,14,15,236410
2016,9,14,16,248318
2016,9,14,17,260320
2016,9,14,18,271670
2016,9,14,19,282245
2016,9,14,20,290087
2016,9,14,21,295544
2016,9,14,22,298772
2016,9,14,23,298636
2016,9,14,24,293160
2016,9,15,1,286761
2016,9,15,2,281813
2016,9,15,3,270813
2016,9,15,4,254756
2016,9,15,5,236351
2016,9,15,6,219105
2016,9,15,7,205366
2016,9,15,8,195349
2016,9,15,9,189018
2016,9,15,10,186591
2016,9,15,11,190491
2016,9,15,12,202695
2016,9,15,13,213440
2016,9,15,14,220836
2016,9,15,15,230821
2016,9,15,16,242092
2016,9,15,17,253322
2016,9,15,18,263681
2016,9,15,19,273479
2016,9,15,20,281102
2016,9,15,21,286529
2016,9,15,22,289893
2016,9,15,23,290045
2016,9,15,24,285365
2016,9,16,1,279822
2016,9,16,2,276449
2016,9,16,3,266607
2016,9,16,4,251409
2016,9,16,5,234098
2016,9,16,6,217697
2016,9,16,7,204323
2016,9,16,8,194838
2016,9,16,9,188364
2016,9,16,10,185915
2016,9,16,11,190219
2016,9,16,12,201468
2016,9,16,13,213321
2016,9,16,14,220670
2016,9,16,15,230595
2016,9,16,16,241349
2016,9,16,17,251758
2016,9,16,18,261253
2016,9,16,19,269793
2016,9,16,20,276396
2016,9,16,21,282350
2016,9,16,22,284175
2016,9,16,23,283600
2016,9,16,24,278307
2016,9,17,1,272140
2016,9,17,2,267078
2016,9,17,3,257608
2016,9,17,4,245698
2016,9,17,5,230848
2016,9,17,6,216178
2016,9,17,7,203838
2016,9,17,8,194163
2016,9,17,9,187770
2016,9,17,10,183962
2016,9,17,11,183441
2016,9,17,12,186100
2016,9,17,13,190086
2016,9,17,14,197956
2016,9,17,15,209140
2016,9,17,16,221161
2016,9,17,17,232677
2016,9,17,18,242823
2016,9,17,19,251394
2016,9,17,20,258369
2016,9,17,21,263585
2016,9,17,22,267953
2016,9,17,23,269956
2016,9,17,24,268017
2016,9,18,1,264402
2016,9,18,2,260856
2016,9,18,3,252345
2016,9,18,4,236907
2016,9,18,5,226971
2016,9,18,6,213509
2016,9,18,7,201786
2016,9,18,8,192265
2016,9,18,9,185438
2016,9,18,10,181349
2016,9,18,11,180167
2016,9,18,12,181605
2016,9,18,13,184409
2016,9,18,14,191640
2016,9,18,15,203871
2016,9,18,16,217006
2016,9,18,17,230291
2016,9,18,18,243346
2016,9,18,19,255242
2016,9,18,20,264851
2016,9,18,21,272193
2016,9,18,22,278429
2016,9,18,23,283027
2016,9,18,24,283478
2016,9,19,1,282394
2016,9,19,2,279512
2016,9,19,3,269228
2016,9,19,4,254537
2016,9,19,5,237819
2016,9,19,6,221698
2016,9,19,7,208473
2016,9,19,8,199170
2016,9,19,9,193407
2016,9,19,10,191995
2016,9,19,11,197192
2016,9,19,12,210084
2016,9,19,13,221825
2016,9,19,14,230219
2016,9,19,15,240832
2016,9,19,16,253027
2016,9,19,17,265255
2016,9,19,18,277351
2016,9,19,19,288310
2016,9,19,20,297489
2016,9,19,21,304020
2016,9,19,22,308749
2016,9,19,23,309707
2016,9,19,24,306345
2016,9,20,1,300809
2016,9,20,2,294479
2016,9,20,3,282119
2016,9,20,4,265814
2016,9,20,5,246000
2016,9,20,6,227705
2016,9,20,7,213036
2016,9,20,8,202331
2016,9,20,9,195444
2016,9,20,10,192987
2016,9,20,11,197053
2016,9,20,12,209442
2016,9,20,13,221089
2016,9,20,14,228650
2016,9,20,15,238987
2016,9,20,16,251067
2016,9,20,17,263966
2016,9,20,18,276271
2016,9,20,19,287889
2016,9,20,20,297044
2016,9,20,21,303860
2016,9,20,22,308249
2016,9,20,23,309001
2016,9,20,24,304458
2016,9,21,1,298101
2016,9,21,2,292485
2016,9,21,3,280150
2016,9,21,4,263295
2016,9,21,5,244186
2016,9,21,6,226208
2016,9,21,7,211880
2016,9,21,8,201526
2016,9,21,9,194758
2016,9,21,10,192063
2016,9,21,11,196031
2016,9,21,12,208417
2016,9,21,13,220034
2016,9,21,14,227595
2016,9,21,15,237727
2016,9,21,16,248631
2016,9,21,17,260792
2016,9,21,18,272451
2016,9,21,19,282997
2016,9,21,20,292669
2016,9,21,21,298646
2016,9,21,22,302708
2016,9,21,23,303036
2016,9,21,24,298350
2016,9,22,1,292659
2016,9,22,2,286890
2016,9,22,3,274482
2016,9,22,4,258319
2016,9,22,5,239760
2016,9,22,6,221748
2016,9,22,7,207687
2016,9,22,8,197684
2016,9,22,9,191242
2016,9,22,10,188862
2016,9,22,11,192805
2016,9,22,12,205245
2016,9,22,13,216820
2016,9,22,14,224902
2016,9,22,15,234873
2016,9,22,16,246518
2016,9,22,17,258758
2016,9,22,18,270565
2016,9,22,19,281244
2016,9,22,20,289588
2016,9,22,21,295783
2016,9,22,22,299799
2016,9,22,23,299837
2016,9,22,24,293520
2016,9,23,1,287231
2016,9,23,2,281899
2016,9,23,3,270645
2016,9,23,4,255427
2016,9,23,5,237356
2016,9,23,6,220357
2016,9,23,7,205945
2016,9,23,8,196223
2016,9,23,9,190274
2016,9,23,10,188123
2016,9,23,11,191466
2016,9,23,12,203194
2016,9,23,13,214652
2016,9,23,14,222928
2016,9,23,15,234189
2016,9,23,16,245858
2016,9,23,17,257739
2016,9,23,18,268506
2016,9,23,19,278381
2016,9,23,20,286123
2016,9,23,21,291204
2016,9,23,22,294295
2016,9,23,23,293360
2016,9,23,24,286603
2016,9,24,1,278364
2016,9,24,2,271038
2016,9,24,3,260389
2016,9,24,4,248066
2016,9,24,5,232920
2016,9,24,6,218020
2016,9,24,7,205485
2016,9,24,8,195539
2016,9,24,9,188566
2016,9,24,10,184563
2016,9,24,11,183709
2016,9,24,12,186326
2016,9,24,13,190461
2016,9,24,14,198156
2016,9,24,15,209768
2016,9,24,16,222673
2016,9,24,17,235109
2016,9,24,18,245589
2016,9,24,19,253646
2016,9,24,20,259180
2016,9,24,21,263246
2016,9,24,22,265956
2016,9,24,23,265928
2016,9,24,24,262283
2016,9,25,1,257648
2016,9,25,2,253662
2016,9,25,3,244260
2016,9,25,4,232747
2016,9,25,5,219302
2016,9,25,6,206486
2016,9,25,7,194956
2016,9,25,8,186041
2016,9,25,9,179625
2016,9,25,10,175698
2016,9,25,11,174055
2016,9,25,12,174839
2016,9,25,13,177640
2016,9,25,14,183956
2016,9,25,15,194932
2016,9,25,16,205643
2016,9,25,17,216794
2016,9,25,18,227896
2016,9,25,19,237392
2016,9,25,20,244833
2016,9,25,21,249912
2016,9,25,22,253623
2016,9,25,23,256280
2016,9,25,24,255192
2016,9,26,1,254655
2016,9,26,2,253784
2016,9,26,3,244583
2016,9,26,4,231900
2016,9,26,5,216483
2016,9,26,6,202556
2016,9,26,7,191060
2016,9,26,8,182655
2016,9,26,9,178049
2016,9,26,10,177225
2016,9,26,11,182236
2016,9,26,12,194135
2016,9,26,13,206348
2016,9,26,14,213708
2016,9,26,15,221021
2016,9,26,16,228994
2016,9,26,17,236661
2016,9,26,18,243420
2016,9,26,19,249317
2016,9,26,20,253422
2016,9,26,21,256433
2016,9,26,22,258305
2016,9,26,23,258464
2016,9,26,24,257850
2016,9,27,1,256617
2016,9,27,2,256964
2016,9,27,3,244576
2016,9,27,4,231581
2016,9,27,5,217027
2016,9,27,6,201730
2016,9,27,7,190359
2016,9,27,8,182215
2016,9,27,9,177174
2016,9,27,10,175888
2016,9,27,11,180280
2016,9,27,12,192291
2016,9,27,13,204165
2016,9,27,14,210865
2016,9,27,15,218159
2016,9,27,16,225104
2016,9,27,17,232404
2016,9,27,18,239198
2016,9,27,19,245574
2016,9,27,20,251516
2016,9,27,21,256119
2016,9,27,22,259404
2016,9,27,23,260424
2016,9,27,24,258231
2016,9,28,1,257300
2016,9,28,2,254824
2016,9,28,3,245313
2016,9,28,4,231552
2016,9,28,5,215036
2016,9,28,6,200201
2016,9,28,7,188738
2016,9,28,8,180907
2016,9,28,9,175648
2016,9,28,10,174307
2016,9,28,11,178706
2016,9,28,12,190305
2016,9,28,13,202289
2016,9,28,14,208716
2016,9,28,15,216735
2016,9,28,16,224473
2016,9,28,17,231906
2016,9,28,18,239185
2016,9,28,19,246050
2016,9,28,20,251768
2016,9,28,21,256798
2016,9,28,22,260774
2016,9,28,23,262946
2016,9,28,24,261573
2016,9,29,1,259736
2016,9,29,2,255400
2016,9,29,3,245519
2016,9,29,4,231908
2016,9,29,5,215681
2016,9,29,6,201289
2016,9,29,7,190083
2016,9,29,8,181587
2016,9,29,9,176184
2016,9,29,10,174689
2016,9,29,11,178929
2016,9,29,12,190514
2016,9,29,13,202743
2016,9,29,14,209569
2016,9,29,15,216702
2016,9,29,16,223047
2016,9,29,17,229552
2016,9,29,18,233709
2016,9,29,19,238581
2016,9,29,20,242365
2016,9,29,21,245655
2016,9,29,22,248464
2016,9,29,23,249470
2016,9,29,24,248175
2016,9,30,1,247672
2016,9,30,2,245425
2016,9,30,3,237196
2016,9,30,4,224755
2016,9,30,5,209429
2016,9,30,6,195282
2016,9,30,7,184813
2016,9,30,8,177889
2016,9,30,9,173087
2016,9,30,10,171717
2016,9,30,11,175830
2016,9,30,12,186538
2016,9,30,13,198402
2016,9,30,14,205416
2016,9,30,15,212795
2016,9,30,16,219340
2016,9,30,17,224873
2016,9,30,18,229413
2016,9,30,19,233601
2016,9,30,20,236803
2016,9,30,21,239101
2016,9,30,22,240941
2016,9,30,23,241143
2016,9,30,24,239072
2016,10,1,1,236031
2016,10,1,2,232214
2016,10,1,3,224660
2016,10,1,4,214920
2016,10,1,5,201968
2016,10,1,6,189765
2016,10,1,7,180098
2016,10,1,8,173068
2016,10,1,9,168072
2016,10,1,10,165271
2016,10,1,11,164915
2016,10,1,12,167959
2016,10,1,13,172525
2016,10,1,14,179336
2016,10,1,15,187751
2016,10,1,16,195633
2016,10,1,17,202784
2016,10,1,18,208501
2016,10,1,19,213160
2016,10,1,20,217336
2016,10,1,21,220807
2016,10,1,22,223376
2016,10,1,23,224932
2016,10,1,24,224124
2016,10,2,1,223948
2016,10,2,2,222200
2016,10,2,3,215926
2016,10,2,4,207298
2016,10,2,5,196242
2016,10,2,6,184883
2016,10,2,7,176118
2016,10,2,8,169239
2016,10,2,9,164486
2016,10,2,10,161540
2016,10,2,11,160727
2016,10,2,12,162115
2016,10,2,13,165409
2016,10,2,14,171088
2016,10,2,15,180271
2016,10,2,16,189039
2016,10,2,17,197278
2016,10,2,18,204765
2016,10,2,19,211338
2016,10,2,20,216530
2016,10,2,21,220564
2016,10,2,22,223857
2016,10,2,23,226362
2016,10,2,24,226990
2016,10,3,1,228057
2016,10,3,2,227381
2016,10,3,3,220454
2016,10,3,4,210080
2016,10,3,5,196740
2016,10,3,6,185203
2016,10,3,7,176115
2016,10,3,8,170033
2016,10,3,9,166530
2016,10,3,10,166588
2016,10,3,11,171982
2016,10,3,12,183820
2016,10,3,13,196307
2016,10,3,14,203856
2016,10,3,15,211565
2016,10,3,16,219501
2016,10,3,17,226607
2016,10,3,18,233324
2016,10,3,19,239448
2016,10,3,20,244253
2016,10,3,21,247301
2016,10,3,22,248815
2016,10,3,23,248805
2016,10,3,24,247088
2016,10,4,1,246872
2016,10,4,2,244585
2016,10,4,3,235943
2016,10,4,4,223286
2016,10,4,5,208423
2016,10,4,6,194554
2016,10,4,7,183147
2016,10,4,8,175669
2016,10,4,9,171406
